minute_utc,entity_id,recorded_changes,min_w,avg_recorded_w,max_w,last_w
2026-08-17T06:09:00Z,sensor.ac_power_total,8,1908.3,1908.591,1908.93,1908.43
2026-08-17T06:09:00Z,sensor.furnace_power_total,4,277.79,278.135,278.36,278.36
2026-08-17T06:10:00Z,sensor.ac_power_total,8,1906.67,1908.933,1912.12,1912.12
2026-08-17T06:10:00Z,sensor.furnace_power_total,4,277.72,278.24,279.03,278.46
2026-08-17T06:11:00Z,sensor.ac_power_total,8,1905.2,1908.01,1910.99,1905.2
2026-08-17T06:11:00Z,sensor.furnace_power_total,4,277.75,278.107,278.64,278.64
2026-08-17T06:12:00Z,sensor.ac_power_total,8,1902.99,1905.639,1907.62,1907.62
2026-08-17T06:12:00Z,sensor.furnace_power_total,4,278.07,278.37,278.71,278.23
2026-08-17T06:13:00Z,sensor.ac_power_total,8,1903.31,1907.486,1909.49,1903.31
2026-08-17T06:13:00Z,sensor.furnace_power_total,4,277.27,278.002,278.5,277.93
2026-08-17T06:14:00Z,sensor.ac_power_total,8,1900.67,1902.171,1903.37,1901.63
2026-08-17T06:14:00Z,sensor.furnace_power_total,4,277.87,278.115,278.59,277.98
2026-08-17T06:15:00Z,sensor.ac_power_total,7,1901.62,1903.144,1904.49,1903.77
2026-08-17T06:15:00Z,sensor.furnace_power_total,4,277.32,277.755,278.18,277.65
2026-08-17T06:16:00Z,sensor.ac_power_total,8,1902.45,1904.03,1904.88,1902.45
2026-08-17T06:16:00Z,sensor.furnace_power_total,4,277.68,278.12,278.38,278.38
2026-08-17T06:17:00Z,sensor.ac_power_total,8,1901.77,1902.821,1904.27,1904.27
2026-08-17T06:17:00Z,sensor.furnace_power_total,4,277.4,278.005,278.39,277.96
2026-08-17T06:18:00Z,sensor.ac_power_total,8,1904.34,1906.793,1908.73,1908.44
2026-08-17T06:18:00Z,sensor.furnace_power_total,4,277.4,277.91,278.3,277.4
2026-08-17T06:19:00Z,sensor.ac_power_total,8,1909.5,1913.684,1917.01,1917.01
2026-08-17T06:19:00Z,sensor.furnace_power_total,3,276.97,277.887,278.45,278.45
2026-08-17T06:20:00Z,sensor.ac_power_total,8,1916.11,1917.521,1919.41,1919.41
2026-08-17T06:20:00Z,sensor.furnace_power_total,4,277.57,278.062,278.61,277.7
2026-08-17T06:21:00Z,sensor.ac_power_total,8,1918.27,1920.095,1922.75,1922.75
2026-08-17T06:21:00Z,sensor.furnace_power_total,4,277.37,277.903,278.43,278.43
2026-08-17T06:22:00Z,sensor.ac_power_total,8,1915.51,1918.931,1922.11,1915.51
2026-08-17T06:22:00Z,sensor.furnace_power_total,4,277.46,278.05,278.42,278.42
2026-08-17T06:23:00Z,sensor.ac_power_total,8,1916.19,1917.447,1918.73,1918.73
2026-08-17T06:23:00Z,sensor.furnace_power_total,4,277.45,277.923,278.68,277.83
2026-08-17T06:24:00Z,sensor.ac_power_total,8,1918.15,1920.449,1923.19,1923.19
2026-08-17T06:24:00Z,sensor.furnace_power_total,4,277.68,277.795,277.85,277.83
2026-08-17T06:25:00Z,sensor.ac_power_total,8,1921.67,1922.885,1923.61,1922.61
2026-08-17T06:25:00Z,sensor.furnace_power_total,4,277.38,277.915,278.23,277.38
2026-08-17T06:26:00Z,sensor.ac_power_total,8,1920.88,1922.778,1923.61,1920.88
2026-08-17T06:26:00Z,sensor.furnace_power_total,4,277.16,277.678,277.98,277.98
2026-08-17T06:27:00Z,sensor.ac_power_total,8,1922.32,1925.342,1928.08,1928.08
2026-08-17T06:27:00Z,sensor.furnace_power_total,4,277.63,278.062,278.47,278.0
2026-08-17T06:28:00Z,sensor.ac_power_total,8,1926.58,1927.585,1929.03,1926.63
2026-08-17T06:28:00Z,sensor.furnace_power_total,4,277.36,277.718,278.17,277.36
2026-08-17T06:29:00Z,sensor.ac_power_total,8,1925.23,1926.239,1927.35,1925.78
2026-08-17T06:29:00Z,sensor.furnace_power_total,4,277.12,277.618,278.24,278.24
2026-08-17T06:30:00Z,sensor.ac_power_total,8,1926.05,1927.838,1930.43,1930.43
2026-08-17T06:30:00Z,sensor.furnace_power_total,4,277.86,278.373,278.74,278.5
2026-08-17T06:31:00Z,sensor.ac_power_total,8,1930.47,1932.364,1934.18,1933.29
2026-08-17T06:31:00Z,sensor.furnace_power_total,4,277.64,278.118,278.59,278.35
2026-08-17T06:32:00Z,sensor.ac_power_total,8,1933.14,1934.14,1935.27,1934.18
2026-08-17T06:32:00Z,sensor.furnace_power_total,4,277.36,277.63,278.13,277.36
2026-08-17T06:33:00Z,sensor.ac_power_total,8,1935.06,1936.972,1939.86,1936.31
2026-08-17T06:33:00Z,sensor.furnace_power_total,4,277.35,277.947,278.35,277.8
2026-08-17T06:34:00Z,sensor.ac_power_total,8,1935.73,1939.32,1942.26,1940.01
2026-08-17T06:34:00Z,sensor.furnace_power_total,4,277.26,277.502,278.0,278.0
2026-08-17T06:35:00Z,sensor.ac_power_total,8,1937.7,1939.436,1940.7,1938.88
2026-08-17T06:35:00Z,sensor.furnace_power_total,4,277.73,277.877,277.98,277.9
2026-08-17T06:36:00Z,sensor.ac_power_total,8,1933.53,1935.889,1938.34,1933.91
2026-08-17T06:36:00Z,sensor.furnace_power_total,4,277.54,277.91,278.21,277.87
2026-08-17T06:37:00Z,sensor.ac_power_total,8,1930.76,1932.987,1935.64,1933.32
2026-08-17T06:37:00Z,sensor.furnace_power_total,4,277.68,277.887,278.06,277.68
2026-08-17T06:38:00Z,sensor.ac_power_total,8,1934.42,1936.108,1937.06,1936.85
2026-08-17T06:38:00Z,sensor.furnace_power_total,4,277.13,277.832,278.45,278.0
2026-08-17T06:39:00Z,sensor.ac_power_total,8,1931.35,1935.318,1938.95,1931.4
2026-08-17T06:39:00Z,sensor.furnace_power_total,4,277.74,278.132,278.65,277.81
2026-08-17T06:40:00Z,sensor.ac_power_total,8,1932.52,1936.959,1940.02,1938.19
2026-08-17T06:40:00Z,sensor.furnace_power_total,4,278.14,278.462,278.7,278.7
2026-08-17T06:41:00Z,sensor.ac_power_total,8,1934.32,1936.031,1938.41,1934.32
2026-08-17T06:41:00Z,sensor.furnace_power_total,4,277.85,278.243,278.6,278.22
2026-08-17T06:42:00Z,sensor.ac_power_total,8,1928.26,1930.197,1933.73,1930.04
2026-08-17T06:42:00Z,sensor.furnace_power_total,4,277.87,278.048,278.39,277.9
2026-08-17T06:43:00Z,sensor.ac_power_total,8,1930.5,1934.095,1939.71,1939.71
2026-08-17T06:43:00Z,sensor.furnace_power_total,4,278.02,278.238,278.63,278.02
2026-08-17T06:44:00Z,sensor.ac_power_total,8,1937.55,1938.259,1939.65,1939.65
2026-08-17T06:44:00Z,sensor.furnace_power_total,4,277.57,278.103,278.75,278.1
2026-08-17T06:45:00Z,sensor.ac_power_total,8,1940.16,1941.026,1942.85,1940.53
2026-08-17T06:45:00Z,sensor.furnace_power_total,4,277.9,278.05,278.23,277.98
2026-08-17T06:46:00Z,sensor.ac_power_total,8,1941.59,1942.836,1943.93,1941.59
2026-08-17T06:46:00Z,sensor.furnace_power_total,4,277.58,277.94,278.13,278.06
2026-08-17T06:47:00Z,sensor.ac_power_total,8,1936.06,1938.082,1940.49,1936.06
2026-08-17T06:47:00Z,sensor.furnace_power_total,4,277.96,278.22,278.48,278.04
2026-08-17T06:48:00Z,sensor.ac_power_total,8,1934.18,1935.142,1935.97,1935.15
2026-08-17T06:48:00Z,sensor.furnace_power_total,4,277.77,278.248,278.73,278.0
2026-08-17T06:49:00Z,sensor.ac_power_total,8,1931.94,1933.165,1934.22,1931.94
2026-08-17T06:49:00Z,sensor.furnace_power_total,4,277.58,278.087,278.56,278.56
2026-08-17T06:50:00Z,sensor.ac_power_total,8,1931.18,1932.608,1934.62,1932.01
2026-08-17T06:50:00Z,sensor.furnace_power_total,4,277.65,277.92,278.21,277.81
2026-08-17T06:51:00Z,sensor.ac_power_total,8,1932.16,1933.09,1933.84,1933.67
2026-08-17T06:51:00Z,sensor.furnace_power_total,4,277.89,278.035,278.14,278.09
2026-08-17T06:52:00Z,sensor.ac_power_total,7,1933.26,1934.279,1937.37,1937.37
2026-08-17T06:52:00Z,sensor.furnace_power_total,4,277.63,278.082,278.51,278.05
2026-08-17T06:53:00Z,sensor.ac_power_total,8,1928.46,1932.434,1936.59,1930.71
2026-08-17T06:53:00Z,sensor.furnace_power_total,4,277.7,278.015,278.32,277.81
2026-08-17T06:54:00Z,sensor.ac_power_total,8,1926.58,1927.294,1928.91,1926.58
2026-08-17T06:54:00Z,sensor.furnace_power_total,3,277.98,278.117,278.37,278.37
2026-08-17T06:55:00Z,sensor.ac_power_total,8,1926.58,1927.441,1928.2,1926.58
2026-08-17T06:55:00Z,sensor.furnace_power_total,4,277.47,277.938,278.15,278.12
2026-08-17T06:56:00Z,sensor.ac_power_total,8,1923.22,1926.676,1930.94,1923.22
2026-08-17T06:56:00Z,sensor.furnace_power_total,4,278.01,278.418,278.64,278.64
2026-08-17T06:57:00Z,sensor.ac_power_total,8,1915.07,1919.77,1924.67,1915.07
2026-08-17T06:57:00Z,sensor.furnace_power_total,4,277.39,278.24,278.6,277.39
2026-08-17T06:58:00Z,sensor.ac_power_total,8,1901.78,1906.38,1913.34,1901.78
2026-08-17T06:58:00Z,sensor.furnace_power_total,4,277.87,278.035,278.16,278.09
2026-08-17T06:59:00Z,sensor.ac_power_total,8,1895.54,1897.922,1900.78,1895.54
2026-08-17T06:59:00Z,sensor.furnace_power_total,4,277.53,277.967,278.58,277.53
2026-08-17T07:00:00Z,sensor.ac_power_total,8,1899.43,1905.398,1910.79,1905.3
2026-08-17T07:00:00Z,sensor.furnace_power_total,4,277.79,277.978,278.35,277.82
2026-08-17T07:01:00Z,sensor.ac_power_total,8,1898.72,1901.44,1905.23,1899.15
2026-08-17T07:01:00Z,sensor.furnace_power_total,4,278.05,278.192,278.42,278.12
2026-08-17T07:02:00Z,sensor.ac_power_total,8,1895.29,1897.158,1898.75,1895.51
2026-08-17T07:02:00Z,sensor.furnace_power_total,4,277.81,277.938,278.19,277.81
2026-08-17T07:03:00Z,sensor.ac_power_total,8,1894.02,1895.03,1896.1,1894.02
2026-08-17T07:03:00Z,sensor.furnace_power_total,4,277.54,278.048,278.47,278.47
2026-08-17T07:04:00Z,sensor.ac_power_total,8,1891.08,1892.829,1893.94,1891.08
2026-08-17T07:04:00Z,sensor.furnace_power_total,3,278.31,278.503,278.81,278.31
2026-08-17T07:05:00Z,sensor.ac_power_total,8,1890.61,1890.979,1891.51,1890.61
2026-08-17T07:05:00Z,sensor.furnace_power_total,3,278.13,278.543,278.78,278.72
2026-08-17T07:06:00Z,sensor.ac_power_total,8,1885.42,1887.64,1892.95,1885.42
2026-08-17T07:06:00Z,sensor.furnace_power_total,4,277.79,278.248,278.78,278.18
2026-08-17T07:07:00Z,sensor.ac_power_total,8,1885.74,1891.056,1894.82,1894.82
2026-08-17T07:07:00Z,sensor.furnace_power_total,4,278.41,278.543,278.85,278.41
2026-08-17T07:08:00Z,sensor.ac_power_total,8,1895.46,1899.075,1903.2,1903.2
2026-08-17T07:08:00Z,sensor.furnace_power_total,4,278.13,278.353,278.6,278.13
2026-08-17T07:09:00Z,sensor.ac_power_total,8,1902.3,1903.816,1904.8,1902.3
2026-08-17T07:09:00Z,sensor.furnace_power_total,4,277.99,278.535,278.95,278.44
2026-08-17T07:10:00Z,sensor.ac_power_total,8,1901.8,1902.18,1902.38,1902.0
2026-08-17T07:10:00Z,sensor.furnace_power_total,4,278.35,278.558,278.86,278.54
2026-08-17T07:11:00Z,sensor.ac_power_total,8,1898.7,1899.118,1900.6,1899.14
2026-08-17T07:11:00Z,sensor.furnace_power_total,3,278.14,278.403,278.57,278.57
2026-08-17T07:12:00Z,sensor.ac_power_total,8,1895.54,1897.807,1898.98,1898.73
2026-08-17T07:12:00Z,sensor.furnace_power_total,4,277.29,278.113,278.63,277.29
2026-08-17T07:13:00Z,sensor.ac_power_total,8,1896.34,1897.091,1897.78,1896.34
2026-08-17T07:13:00Z,sensor.furnace_power_total,4,277.62,278.127,278.61,277.62
2026-08-17T07:14:00Z,sensor.ac_power_total,8,1892.49,1894.182,1895.61,1895.61
2026-08-17T07:14:00Z,sensor.furnace_power_total,4,277.47,277.795,278.2,277.7
2026-08-17T07:15:00Z,sensor.ac_power_total,8,1893.57,1894.033,1894.63,1893.57
2026-08-17T07:15:00Z,sensor.furnace_power_total,4,277.81,278.072,278.26,278.08
2026-08-17T07:16:00Z,sensor.ac_power_total,8,1889.27,1891.162,1892.98,1889.27
2026-08-17T07:16:00Z,sensor.furnace_power_total,4,277.52,277.68,277.93,277.73
2026-08-17T07:17:00Z,sensor.ac_power_total,8,1885.8,1887.284,1889.2,1885.8
2026-08-17T07:17:00Z,sensor.furnace_power_total,4,277.36,277.688,278.49,277.49
2026-08-17T07:18:00Z,sensor.ac_power_total,8,1880.6,1882.619,1884.77,1880.6
2026-08-17T07:18:00Z,sensor.furnace_power_total,4,277.59,277.918,278.31,278.31
2026-08-17T07:19:00Z,sensor.ac_power_total,8,1875.8,1878.01,1880.04,1878.99
2026-08-17T07:19:00Z,sensor.furnace_power_total,4,277.16,277.678,278.27,277.16
2026-08-17T07:20:00Z,sensor.ac_power_total,8,1876.41,1877.87,1879.33,1876.41
2026-08-17T07:20:00Z,sensor.furnace_power_total,4,277.63,277.965,278.5,277.81
2026-08-17T07:21:00Z,sensor.ac_power_total,8,1873.87,1875.031,1876.72,1874.77
2026-08-17T07:21:00Z,sensor.furnace_power_total,4,277.2,277.738,278.31,278.17
2026-08-17T07:22:00Z,sensor.ac_power_total,8,1874.64,1875.679,1877.03,1874.64
2026-08-17T07:22:00Z,sensor.furnace_power_total,4,277.53,278.035,278.32,278.32
2026-08-17T07:23:00Z,sensor.ac_power_total,8,1872.09,1873.445,1875.43,1872.09
2026-08-17T07:23:00Z,sensor.furnace_power_total,4,276.76,277.467,278.06,278.06
2026-08-17T07:24:00Z,sensor.ac_power_total,8,1873.55,1876.971,1879.3,1879.3
2026-08-17T07:24:00Z,sensor.furnace_power_total,4,277.27,277.462,277.75,277.49
2026-08-17T07:25:00Z,sensor.ac_power_total,8,1879.38,1881.311,1882.39,1881.88
2026-08-17T07:25:00Z,sensor.furnace_power_total,4,277.21,277.798,278.31,278.31
2026-08-17T07:26:00Z,sensor.ac_power_total,8,1881.33,1883.606,1885.73,1885.04
2026-08-17T07:26:00Z,sensor.furnace_power_total,4,277.26,277.778,278.38,278.38
2026-08-17T07:27:00Z,sensor.ac_power_total,8,1885.74,1887.749,1890.42,1890.42
2026-08-17T07:27:00Z,sensor.furnace_power_total,4,277.08,277.803,278.3,277.6
2026-08-17T07:28:00Z,sensor.ac_power_total,8,1889.53,1891.931,1894.84,1889.53
2026-08-17T07:28:00Z,sensor.furnace_power_total,4,276.69,277.137,277.68,277.68
2026-08-17T07:29:00Z,sensor.ac_power_total,8,1887.85,1888.446,1889.4,1888.24
2026-08-17T07:29:00Z,sensor.furnace_power_total,4,277.5,277.725,277.98,277.98
2026-08-17T07:30:00Z,sensor.ac_power_total,8,1890.49,1897.517,1901.48,1901.27
2026-08-17T07:30:00Z,sensor.furnace_power_total,4,277.1,277.683,278.47,278.47
2026-08-17T07:31:00Z,sensor.ac_power_total,8,1902.28,1903.634,1904.12,1904.02
2026-08-17T07:31:00Z,sensor.furnace_power_total,4,277.74,278.01,278.37,278.37
2026-08-17T07:32:00Z,sensor.ac_power_total,8,1902.76,1903.029,1903.64,1902.9
2026-08-17T07:32:00Z,sensor.furnace_power_total,4,277.43,278.005,278.43,277.43
2026-08-17T07:33:00Z,sensor.ac_power_total,8,1900.47,1902.401,1903.13,1900.47
2026-08-17T07:33:00Z,sensor.furnace_power_total,4,277.71,278.17,278.61,278.31
2026-08-17T07:34:00Z,sensor.ac_power_total,8,1896.16,1898.155,1899.78,1898.18
2026-08-17T07:34:00Z,sensor.furnace_power_total,4,277.83,278.45,278.73,278.55
2026-08-17T07:35:00Z,sensor.ac_power_total,8,1887.57,1891.244,1896.04,1887.57
2026-08-17T07:35:00Z,sensor.furnace_power_total,4,277.45,278.155,278.52,278.52
2026-08-17T07:36:00Z,sensor.ac_power_total,8,1881.33,1882.713,1886.24,1881.52
2026-08-17T07:36:00Z,sensor.furnace_power_total,4,278.04,278.488,278.95,278.09
2026-08-17T07:37:00Z,sensor.ac_power_total,8,1880.65,1881.76,1882.62,1880.65
2026-08-17T07:37:00Z,sensor.furnace_power_total,4,277.96,278.392,278.82,277.96
2026-08-17T07:38:00Z,sensor.ac_power_total,8,1880.27,1881.274,1881.81,1881.81
2026-08-17T07:38:00Z,sensor.furnace_power_total,4,278.53,278.652,278.78,278.7
2026-08-17T07:39:00Z,sensor.ac_power_total,8,1882.12,1886.922,1891.25,1891.25
2026-08-17T07:39:00Z,sensor.furnace_power_total,4,277.94,278.228,278.63,278.05
2026-08-17T07:40:00Z,sensor.ac_power_total,8,1890.6,1891.803,1893.18,1893.18
2026-08-17T07:40:00Z,sensor.furnace_power_total,4,278.38,278.623,278.75,278.38
2026-08-17T07:41:00Z,sensor.ac_power_total,8,1890.84,1892.201,1893.64,1891.5
2026-08-17T07:41:00Z,sensor.furnace_power_total,4,278.65,278.712,278.77,278.65
2026-08-17T07:42:00Z,sensor.ac_power_total,8,1885.6,1887.005,1889.33,1885.6
2026-08-17T07:42:00Z,sensor.furnace_power_total,4,278.35,278.725,279.05,278.35
2026-08-17T07:43:00Z,sensor.ac_power_total,8,1885.94,1886.835,1887.7,1887.65
2026-08-17T07:43:00Z,sensor.furnace_power_total,4,278.19,278.28,278.42,278.21
2026-08-17T07:44:00Z,sensor.ac_power_total,8,1886.6,1887.616,1889.52,1889.52
2026-08-17T07:44:00Z,sensor.furnace_power_total,4,277.81,278.123,278.38,278.17
2026-08-17T07:45:00Z,sensor.ac_power_total,8,1889.93,1891.188,1892.34,1892.34
2026-08-17T07:45:00Z,sensor.furnace_power_total,4,278.0,278.233,278.54,278.54
2026-08-17T07:46:00Z,sensor.ac_power_total,8,1887.82,1889.527,1892.03,1887.82
2026-08-17T07:46:00Z,sensor.furnace_power_total,4,277.78,278.3,278.78,277.95
2026-08-17T07:47:00Z,sensor.ac_power_total,8,1880.88,1883.374,1886.87,1880.88
2026-08-17T07:47:00Z,sensor.furnace_power_total,4,277.87,278.217,278.57,278.37
2026-08-17T07:48:00Z,sensor.ac_power_total,6,0.0,1412.475,1884.32,0.0
2026-08-17T07:48:00Z,sensor.furnace_power_total,4,274.57,276.087,277.76,274.57
2026-08-17T07:49:00Z,sensor.furnace_power_total,4,188.96,212.838,275.01,188.96
2026-08-17T07:50:00Z,sensor.furnace_power_total,3,189.19,189.343,189.53,189.31
2026-08-17T07:51:00Z,sensor.furnace_power_total,4,189.2,189.445,189.7,189.53
2026-08-17T07:52:00Z,sensor.furnace_power_total,4,189.46,189.657,189.88,189.72
2026-08-17T07:53:00Z,sensor.furnace_power_total,4,189.1,189.488,190.04,190.04
2026-08-17T07:54:00Z,sensor.furnace_power_total,4,189.45,189.822,190.29,189.45
2026-08-17T07:55:00Z,sensor.furnace_power_total,4,189.72,189.81,189.91,189.72
2026-08-17T07:56:00Z,sensor.furnace_power_total,4,189.62,189.98,190.5,190.14
2026-08-17T07:57:00Z,sensor.furnace_power_total,4,189.56,189.91,190.28,190.04
2026-08-17T07:58:00Z,sensor.furnace_power_total,4,190.34,190.488,190.78,190.39
2026-08-17T07:59:00Z,sensor.furnace_power_total,4,190.02,190.192,190.3,190.16
2026-08-17T08:00:00Z,sensor.furnace_power_total,4,189.98,190.142,190.29,190.22
2026-08-17T08:01:00Z,sensor.furnace_power_total,4,189.8,189.853,189.96,189.81
2026-08-17T08:02:00Z,sensor.furnace_power_total,4,189.99,190.123,190.22,189.99
2026-08-17T08:03:00Z,sensor.furnace_power_total,4,190.13,190.4,190.72,190.33
2026-08-17T08:04:00Z,sensor.furnace_power_total,3,190.08,190.263,190.38,190.08
2026-08-17T08:05:00Z,sensor.furnace_power_total,3,0.0,127.04,190.78,0.0
2026-08-17T08:28:00Z,sensor.furnace_power_total,2,0.0,3.915,7.83,0.0
2026-08-17T08:53:00Z,sensor.furnace_power_total,2,0.0,3.86,7.72,0.0
2026-08-17T08:59:00Z,sensor.furnace_power_total,2,0.0,3.655,7.31,0.0
2026-08-17T09:18:00Z,sensor.furnace_power_total,2,7.36,7.495,7.63,7.36
2026-08-17T09:19:00Z,sensor.furnace_power_total,1,0.0,0.0,0.0,0.0
2026-08-17T09:23:00Z,sensor.furnace_power_total,2,0.0,3.88,7.76,0.0
2026-08-17T09:34:00Z,sensor.furnace_power_total,3,0.0,5.067,7.61,0.0
2026-08-17T09:49:00Z,sensor.furnace_power_total,3,0.0,5.043,7.8,0.0
2026-08-17T09:50:00Z,sensor.furnace_power_total,1,7.31,7.31,7.31,7.31
2026-08-17T09:51:00Z,sensor.furnace_power_total,1,0.0,0.0,0.0,0.0
2026-08-17T11:05:00Z,sensor.furnace_power_total,2,0.0,3.99,7.98,0.0
2026-08-17T13:36:00Z,sensor.furnace_power_total,1,8.96,8.96,8.96,8.96
2026-08-17T13:37:00Z,sensor.furnace_power_total,3,0.0,5.837,8.76,0.0
2026-08-17T14:21:00Z,sensor.furnace_power_total,2,0.0,4.355,8.71,0.0
2026-08-17T14:23:00Z,sensor.furnace_power_total,2,0.0,4.335,8.67,0.0
2026-08-17T14:29:00Z,sensor.furnace_power_total,2,0.0,3.91,7.82,0.0
2026-08-17T14:30:00Z,sensor.furnace_power_total,2,0.0,4.085,8.17,0.0
2026-08-17T15:29:00Z,sensor.furnace_power_total,2,156.13,175.38,194.63,194.63
2026-08-17T15:30:00Z,sensor.furnace_power_total,4,193.18,193.903,194.34,193.18
2026-08-17T15:31:00Z,sensor.furnace_power_total,4,192.82,193.14,193.35,192.82
2026-08-17T15:32:00Z,sensor.furnace_power_total,4,192.67,192.928,193.16,192.99
2026-08-17T15:33:00Z,sensor.furnace_power_total,4,192.61,192.72,192.79,192.79
2026-08-17T15:34:00Z,sensor.furnace_power_total,4,192.18,192.76,193.13,192.18
2026-08-17T15:35:00Z,sensor.furnace_power_total,4,192.18,192.542,192.75,192.18
2026-08-17T15:36:00Z,sensor.furnace_power_total,4,192.05,192.438,192.76,192.05
2026-08-17T15:37:00Z,sensor.furnace_power_total,4,191.84,192.127,192.37,191.84
2026-08-17T15:38:00Z,sensor.furnace_power_total,4,191.58,192.093,192.69,191.94
2026-08-17T15:39:00Z,sensor.furnace_power_total,4,191.66,191.9,192.27,192.27
2026-08-17T15:40:00Z,sensor.furnace_power_total,4,191.61,191.88,192.12,192.12
2026-08-17T15:41:00Z,sensor.furnace_power_total,4,191.45,191.715,191.88,191.45
2026-08-17T15:42:00Z,sensor.furnace_power_total,4,191.54,191.708,191.96,191.54
2026-08-17T15:43:00Z,sensor.furnace_power_total,4,191.57,191.647,191.73,191.69
2026-08-17T15:44:00Z,sensor.furnace_power_total,4,191.54,191.683,191.8,191.63
2026-08-17T15:45:00Z,sensor.furnace_power_total,4,191.05,191.413,191.61,191.61
2026-08-17T15:46:00Z,sensor.furnace_power_total,4,191.19,191.272,191.35,191.32
2026-08-17T15:47:00Z,sensor.furnace_power_total,4,190.95,191.232,191.47,191.44
2026-08-17T15:48:00Z,sensor.furnace_power_total,4,190.57,191.062,191.32,190.57
2026-08-17T15:49:00Z,sensor.furnace_power_total,3,190.74,190.8,190.89,190.74
2026-08-17T15:50:00Z,sensor.furnace_power_total,4,190.88,190.952,191.08,190.91
2026-08-17T15:51:00Z,sensor.furnace_power_total,4,190.62,190.865,191.13,190.62
2026-08-17T15:52:00Z,sensor.furnace_power_total,4,190.58,190.875,191.02,190.58
2026-08-17T15:53:00Z,sensor.furnace_power_total,2,190.07,190.175,190.28,190.07
2026-08-17T15:54:00Z,sensor.furnace_power_total,4,190.03,190.418,190.68,190.03
2026-08-17T15:55:00Z,sensor.furnace_power_total,4,190.06,190.28,190.52,190.41
2026-08-17T15:56:00Z,sensor.furnace_power_total,4,190.12,190.422,190.7,190.7
2026-08-17T15:57:00Z,sensor.furnace_power_total,4,190.14,190.477,190.63,190.62
2026-08-17T15:58:00Z,sensor.furnace_power_total,4,190.26,190.405,190.53,190.53
2026-08-17T15:59:00Z,sensor.furnace_power_total,4,189.69,190.222,190.9,190.04
2026-08-17T16:00:00Z,sensor.furnace_power_total,4,190.23,190.375,190.56,190.36
2026-08-17T16:01:00Z,sensor.furnace_power_total,4,189.42,189.947,190.46,190.08
2026-08-17T16:02:00Z,sensor.furnace_power_total,4,189.48,190.022,190.42,190.25
2026-08-17T16:03:00Z,sensor.furnace_power_total,4,189.83,190.012,190.16,190.16
2026-08-17T16:04:00Z,sensor.furnace_power_total,4,189.97,190.035,190.17,189.97
2026-08-17T16:05:00Z,sensor.furnace_power_total,4,190.18,190.465,191.03,190.37
2026-08-17T16:06:00Z,sensor.furnace_power_total,3,189.76,189.83,189.91,189.91
2026-08-17T16:07:00Z,sensor.furnace_power_total,4,189.58,189.81,189.92,189.58
2026-08-17T16:08:00Z,sensor.furnace_power_total,4,189.77,190.072,190.38,189.77
2026-08-17T16:09:00Z,sensor.furnace_power_total,4,189.96,190.148,190.44,190.44
2026-08-17T16:10:00Z,sensor.furnace_power_total,4,189.64,189.94,190.31,190.1
2026-08-17T16:11:00Z,sensor.furnace_power_total,4,190.04,190.297,190.54,190.2
2026-08-17T16:12:00Z,sensor.furnace_power_total,4,190.11,190.327,190.67,190.23
2026-08-17T16:13:00Z,sensor.furnace_power_total,4,189.32,189.657,189.78,189.76
2026-08-17T16:14:00Z,sensor.furnace_power_total,4,189.64,189.945,190.38,189.64
2026-08-17T16:15:00Z,sensor.furnace_power_total,4,188.98,189.575,189.98,189.98
2026-08-17T16:16:00Z,sensor.furnace_power_total,4,189.67,190.01,190.32,189.67
2026-08-17T16:17:00Z,sensor.furnace_power_total,4,189.92,189.972,190.01,189.92
2026-08-17T16:18:00Z,sensor.furnace_power_total,4,189.65,189.858,190.13,190.13
2026-08-17T16:19:00Z,sensor.furnace_power_total,4,189.46,189.713,190.09,190.09
2026-08-17T16:20:00Z,sensor.furnace_power_total,3,189.31,189.607,189.96,189.96
2026-08-17T16:21:00Z,sensor.furnace_power_total,3,0.0,126.493,189.8,0.0
2026-08-17T16:23:00Z,sensor.furnace_power_total,4,0.0,5.922,8.51,0.0
2026-08-17T16:25:00Z,sensor.furnace_power_total,3,45.11,142.243,191.76,191.76
2026-08-17T16:26:00Z,sensor.furnace_power_total,4,190.78,191.15,191.35,190.78
2026-08-17T16:27:00Z,sensor.furnace_power_total,4,190.46,190.775,191.13,190.46
2026-08-17T16:28:00Z,sensor.furnace_power_total,4,190.01,190.605,190.98,190.98
2026-08-17T16:29:00Z,sensor.furnace_power_total,4,190.57,190.713,190.84,190.57
2026-08-17T16:30:00Z,sensor.furnace_power_total,3,190.5,190.69,190.79,190.5
2026-08-17T16:31:00Z,sensor.furnace_power_total,4,190.22,190.56,190.86,190.86
2026-08-17T16:32:00Z,sensor.furnace_power_total,4,190.31,190.463,190.64,190.64
2026-08-17T16:33:00Z,sensor.furnace_power_total,4,190.61,190.735,190.84,190.66
2026-08-17T16:34:00Z,sensor.furnace_power_total,4,190.62,190.882,191.16,190.88
2026-08-17T16:35:00Z,sensor.furnace_power_total,4,190.56,190.998,191.97,190.66
2026-08-17T16:36:00Z,sensor.furnace_power_total,4,190.21,190.625,191.07,190.8
2026-08-17T16:37:00Z,sensor.furnace_power_total,4,190.57,190.692,190.85,190.85
2026-08-17T16:38:00Z,sensor.furnace_power_total,4,190.46,190.75,191.11,190.92
2026-08-17T16:39:00Z,sensor.furnace_power_total,4,190.6,190.735,190.86,190.78
